2017-12-09 03:42:22,021 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49496 ]
2017-12-09 03:42:22,021 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49496 ] 
2017-12-09 03:42:22,022 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49496 ]
2017-12-09 03:42:22,023 [conlistener.py  examinePacket  Thread-3 ] [INFO ]  Request ---> Type:4 , Field1:caner , Field2:All    [ 192.168.1.41 , 51215 ] 
2017-12-09 03:42:22,023 [conlistener.py  printLog  Thread-3 ] [INFO ]  Response ---> Type:4 Status:24 Message: online list sended    [ 192.168.1.41 , 51215 ]
2017-12-09 03:42:23,023 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49497 ] 
2017-12-09 03:42:23,023 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49497 ]
2017-12-09 03:42:23,023 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49497 ] 
2017-12-09 03:42:23,024 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49497 ]
2017-12-09 03:42:24,024 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49498 ] 
2017-12-09 03:42:24,024 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49498 ]
2017-12-09 03:42:24,024 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49498 ] 
2017-12-09 03:42:24,024 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49498 ]
2017-12-09 03:42:25,025 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49499 ] 
2017-12-09 03:42:25,025 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49499 ]
2017-12-09 03:42:25,025 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49499 ] 
2017-12-09 03:42:25,025 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49499 ]
2017-12-09 03:42:26,026 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49500 ] 
2017-12-09 03:42:26,026 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49500 ]
2017-12-09 03:42:26,026 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49500 ] 
2017-12-09 03:42:26,027 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49500 ]
2017-12-09 03:42:27,026 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49501 ] 
2017-12-09 03:42:27,027 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49501 ]
2017-12-09 03:42:27,027 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49501 ] 
2017-12-09 03:42:27,027 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49501 ]
2017-12-09 03:42:28,028 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49502 ] 
2017-12-09 03:42:28,028 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49502 ]
2017-12-09 03:42:28,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49502 ] 
2017-12-09 03:42:28,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49502 ]
2017-12-09 03:42:29,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49503 ] 
2017-12-09 03:42:29,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49503 ]
2017-12-09 03:42:29,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49503 ] 
2017-12-09 03:42:29,029 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49503 ]
2017-12-09 03:42:29,929 [conlistener.py  run  Thread-3 ] [INFO ]   Connection closed [ 192.168.1.41 , 51215 ]
2017-12-09 03:42:55,506 [registry.py  listentPeers  MainThread ] [INFO ]  Connection accepted from    [ 192.168.1.41 , 51219 ]
2017-12-09 03:42:59,848 [conlistener.py  examinePacket  Thread-4 ] [INFO ]  Request ---> Type:1 , Field1:caner , Field2:1234    [ 192.168.1.41 , 51219 ] 
2017-12-09 03:42:59,849 [conlistener.py  printLog  Thread-4 ] [INFO ]  Response ---> Type:1 Status:21 Message: succesfullogin    [ succesfullogin , 192.168.1.41 ]
2017-12-09 03:42:59,850 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49504 ] 
2017-12-09 03:42:59,850 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49504 ]
2017-12-09 03:42:59,850 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49504 ] 
2017-12-09 03:42:59,851 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49504 ]
2017-12-09 03:42:59,852 [conlistener.py  examinePacket  Thread-4 ] [INFO ]  Request ---> Type:4 , Field1:caner , Field2:All    [ 192.168.1.41 , 51219 ] 
2017-12-09 03:42:59,852 [conlistener.py  printLog  Thread-4 ] [INFO ]  Response ---> Type:4 Status:24 Message: online list sended    [ 192.168.1.41 , 51219 ]
2017-12-09 03:43:00,851 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49505 ] 
2017-12-09 03:43:00,851 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49505 ]
2017-12-09 03:43:00,851 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49505 ] 
2017-12-09 03:43:00,851 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49505 ]
2017-12-09 03:43:01,852 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49506 ] 
2017-12-09 03:43:01,852 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49506 ]
2017-12-09 03:43:01,852 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49506 ] 
2017-12-09 03:43:01,852 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49506 ]
2017-12-09 03:43:02,853 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49507 ] 
2017-12-09 03:43:02,853 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49507 ]
2017-12-09 03:43:02,853 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49507 ] 
2017-12-09 03:43:02,853 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49507 ]
2017-12-09 03:43:03,854 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49508 ] 
2017-12-09 03:43:03,854 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49508 ]
2017-12-09 03:43:03,854 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49508 ] 
2017-12-09 03:43:03,854 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49508 ]
2017-12-09 03:43:04,855 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49509 ] 
2017-12-09 03:43:04,855 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49509 ]
2017-12-09 03:43:04,856 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49509 ] 
2017-12-09 03:43:04,856 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49509 ]
2017-12-09 03:43:05,856 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49510 ] 
2017-12-09 03:43:05,856 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49510 ]
2017-12-09 03:43:05,857 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49510 ] 
2017-12-09 03:43:05,857 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49510 ]
2017-12-09 03:43:06,857 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49511 ] 
2017-12-09 03:43:06,857 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49511 ]
2017-12-09 03:43:06,857 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49511 ] 
2017-12-09 03:43:06,858 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49511 ]
2017-12-09 03:43:07,858 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49512 ] 
2017-12-09 03:43:07,858 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49512 ]
2017-12-09 03:43:07,859 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49512 ] 
2017-12-09 03:43:07,859 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49512 ]
2017-12-09 03:43:08,859 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49513 ] 
2017-12-09 03:43:08,859 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49513 ]
2017-12-09 03:43:08,859 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49513 ] 
2017-12-09 03:43:08,860 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49513 ]
2017-12-09 03:43:09,860 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49514 ] 
2017-12-09 03:43:09,860 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49514 ]
2017-12-09 03:43:09,860 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49514 ] 
2017-12-09 03:43:09,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49514 ]
2017-12-09 03:43:10,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49515 ] 
2017-12-09 03:43:10,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49515 ]
2017-12-09 03:43:10,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49515 ] 
2017-12-09 03:43:10,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49515 ]
2017-12-09 03:43:11,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49516 ] 
2017-12-09 03:43:11,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49516 ]
2017-12-09 03:43:11,861 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49516 ] 
2017-12-09 03:43:11,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49516 ]
2017-12-09 03:43:12,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49517 ] 
2017-12-09 03:43:12,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49517 ]
2017-12-09 03:43:12,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49517 ] 
2017-12-09 03:43:12,862 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49517 ]
2017-12-09 03:43:13,863 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49520 ] 
2017-12-09 03:43:13,863 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49520 ]
2017-12-09 03:43:13,863 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49520 ] 
2017-12-09 03:43:13,863 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49520 ]
2017-12-09 03:43:14,865 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49521 ] 
2017-12-09 03:43:14,865 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49521 ]
2017-12-09 03:43:14,865 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49521 ] 
2017-12-09 03:43:14,865 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49521 ]
2017-12-09 03:43:15,866 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49522 ] 
2017-12-09 03:43:15,866 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49522 ]
2017-12-09 03:43:15,866 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49522 ] 
2017-12-09 03:43:15,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49522 ]
2017-12-09 03:43:16,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49523 ] 
2017-12-09 03:43:16,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49523 ]
2017-12-09 03:43:16,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49523 ] 
2017-12-09 03:43:16,868 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49523 ]
2017-12-09 03:43:17,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49524 ] 
2017-12-09 03:43:17,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49524 ]
2017-12-09 03:43:17,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49524 ] 
2017-12-09 03:43:17,867 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49524 ]
2017-12-09 03:43:18,868 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49525 ] 
2017-12-09 03:43:18,868 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49525 ]
2017-12-09 03:43:18,869 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49525 ] 
2017-12-09 03:43:18,869 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49525 ]
2017-12-09 03:43:19,869 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49526 ] 
2017-12-09 03:43:19,869 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49526 ]
2017-12-09 03:43:19,869 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49526 ] 
2017-12-09 03:43:19,870 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49526 ]
2017-12-09 03:43:20,870 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49527 ] 
2017-12-09 03:43:20,870 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49527 ]
2017-12-09 03:43:20,870 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49527 ] 
2017-12-09 03:43:20,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49527 ]
2017-12-09 03:43:21,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49528 ] 
2017-12-09 03:43:21,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49528 ]
2017-12-09 03:43:21,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49528 ] 
2017-12-09 03:43:21,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49528 ]
2017-12-09 03:43:22,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49529 ] 
2017-12-09 03:43:22,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49529 ]
2017-12-09 03:43:22,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 49529 ] 
2017-12-09 03:43:22,871 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 49529 ]
2017-12-09 03:43:23,095 [conlistener.py  run  Thread-4 ] [INFO ]   Connection closed [ 192.168.1.41 , 51219 ]
2017-12-09 03:43:23,980 [registry.py  listentPeers  MainThread ] [INFO ]  Connection accepted from    [ 192.168.1.41 , 51222 ]
2017-12-09 03:43:32,121 [conlistener.py  examinePacket  Thread-5 ] [INFO ]  Request ---> Type:1 , Field1:caner , Field2:1234    [ 192.168.1.41 , 51222 ] 
2017-12-09 03:43:32,122 [conlistener.py  printLog  Thread-5 ] [INFO ]  Response ---> Type:1 Status:21 Message: succesfullogin    [ succesfullogin , 192.168.1.41 ]
2017-12-09 03:43:32,123 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59824 ] 
2017-12-09 03:43:32,123 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59824 ]
2017-12-09 03:43:32,123 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59824 ] 
2017-12-09 03:43:32,123 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59824 ]
2017-12-09 03:43:32,125 [conlistener.py  examinePacket  Thread-5 ] [INFO ]  Request ---> Type:4 , Field1:caner , Field2:All    [ 192.168.1.41 , 51222 ] 
2017-12-09 03:43:32,125 [conlistener.py  printLog  Thread-5 ] [INFO ]  Response ---> Type:4 Status:24 Message: online list sended    [ 192.168.1.41 , 51222 ]
2017-12-09 03:43:33,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59825 ] 
2017-12-09 03:43:33,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59825 ]
2017-12-09 03:43:33,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59825 ] 
2017-12-09 03:43:33,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59825 ]
2017-12-09 03:43:34,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59826 ] 
2017-12-09 03:43:34,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59826 ]
2017-12-09 03:43:34,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59826 ] 
2017-12-09 03:43:34,125 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59826 ]
2017-12-09 03:43:35,126 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59827 ] 
2017-12-09 03:43:35,126 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59827 ]
2017-12-09 03:43:35,126 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59827 ] 
2017-12-09 03:43:35,126 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:24 message:OkHello    [ 192.168.1.41 , 59827 ]
2017-12-09 03:43:35,307 [conlistener.py  examinePacket  Thread-5 ] [INFO ]  Request ---> Type:3 , Field1:caner , Field2:LOGOUT    [ 192.168.1.41 , 51222 ] 
2017-12-09 03:43:35,307 [conlistener.py  printLog  Thread-5 ] [INFO ]  Response ---> Type:3 Status:23 Message: succesfulyexit    [ 192.168.1.41 , 51222 ]
2017-12-09 03:43:36,127 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59828 ] 
2017-12-09 03:43:36,127 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Type:5 Status:46 message:UserNotFound    [ 192.168.1.41 , 59828 ]
2017-12-09 03:43:36,127 [UdpListener.py  examinePacket  Thread-1 ] [INFO ]  Request ---> Type:5 ,Username:caner ,Message:HELLO    [ 192.168.1.41 , 59828 ] 
